"Request ID","Patch Type","Release","Estimated End Time","Product Family","Status","POD","Customer Name","Request Details","Estimated Start Time","Estimated Time","Actual Patching  Start Date","Actual Patching End Date","Actual  Patching Time","Test Start Date","Test End Date","Notification Start Date","Notification End Date","Comments"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","EUA","CDW LLC","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","25-Apr-2014 22:36","2h:49m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","GEA","CDW LLC","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","26-Apr-2014 00:05","4h:18m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","JWA","Flambeau Inc","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","25-Apr-2014 20:55","1h:7m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","SSF","Ares Management LLC (ERP)","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","25-Apr-2014 21:00","1h:13m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","QPF","Association of Surfing Professionals","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","25-Apr-2014 20:46","0h:58m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","HXA","Ares Management LLC (ERP)","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","25-Apr-2014 20:49","1h:1m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","HYA","Association of Surfing Professionals","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","25-Apr-2014 20:56","1h:9m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
"27364","Weekly Patch Bundle","REL7","04:00 (PT)","GSI","Testing Complete","EAAL-TEST","FUJITSU SERVICES LTD.","EMEA Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","13:00 (PT)","3","25-APR-2014 13:00","25-Apr-2014 17:50","4h:50m","25-Apr-2014 17:51","25-Apr-2014 17:59","25-APR-2014 13:00","25-APR-2014 17:50","-"
"27367","Weekly Patch Bundle","REL8","10:00 (PT)","GSI","Testing Complete","EABE","CDW LLC","America Patching Window: Deploy ERP REL8 Level 
ERP-REL8-2014-04-25 weekly patch bundle","19:00 (PT)","1","25-APR-2014 19:15","25-APR-2014 23:00","3h:45m","25-Apr-2014 23:30","25-Apr-2014 23:40","25-APR-2014 19:00","26-APR-2014 00:29","-"
"27367","Weekly Patch Bundle","REL8","10:00 (PT)","GSI","Testing Complete","EABE-TEST","CDW LLC","America Patching Window: Deploy ERP REL8 Level 
ERP-REL8-2014-04-25 weekly patch bundle","19:00 (PT)","1","25-APR-2014 19:15","25-APR-2014 22:05","2h:50m","25-Apr-2014 23:30","25-Apr-2014 23:40","25-APR-2014 19:00","25-APR-2014 23:14","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBCI","Financial Conduct Authority","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","DMN","Omron Europe BV","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBAD","Swedbank AB","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBCJ","ERASMUS MC","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","WJF","Gemeente Rotterdam","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","WAF","Standard Life Employee Services","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","UAF","Control Risks","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","BON","Deloitte Italy SpA","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBAH","S.C. Softvision S.R.L.","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","EAAJ","Deloitte MCS Limited","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","ERN","MTG Modern Services AB","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Cancelled","CBL","Home Office","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","-","-","-","-","-","25-APR-2014 13:00","25-APR-2014 13:12","We dont apply vertex for Slough Pods"
"27369","One Off Patch","REL8","14:00 (PT)","HCM","Testing Complete","EAAY","DANIELI & C.OFFICINE MECCANICHE S.P.A","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBCC","Base Company NV/SA","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HFN","Société Générale (ERP)","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HQN","Masternaut Group Holdings Limited","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","NSF","Bureau Veritas","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","CON","African Rainbow Minerals","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","EON","Somfy SAS","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","GNN","Vinci","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","XCF","GROME Marketing (Cyprus) Ltd","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBAC","Kering","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HZA","Inoapps Limited","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","DTF","Elizabeth Arden","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","EAAF","Bournemouth Borough Council","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL8","14:00 (PT)","HCM","Testing Complete","EABR","KPMG LLP","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","BXN","Nationwide Platforms Limited","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 15:57","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","CZN","Pernod Ricard","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","EABH","dunnhumby ltd","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","EPN","Axa Group Solutions SAS EMEA","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBAI","CTC Media, Inc.","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBAJ","Provinciebestuur Antwerpen","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 18:47","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBCD","UBank Ltd","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL8","14:00 (PT)","HCM","Testing Complete","HCAG","Scout24 Holding GmbH","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HPN","Cristal Pigment UK Limited","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","EABF","IKEA IT AB","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL8","14:00 (PT)","HCM","Testing Complete","EABS","Cleversys","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBAY","Royal Bank of Scotland Plc","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBBE","e-DBA Limited","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBAT","Millicom International Cellular SA","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HRN","Network Rail Infrastructure Ltd","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","GZN","MIH Allegro BV","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 17:00","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","HBAK","Toyota Motor Europe NV","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","BQN","Ashurst Business Systems Limited","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","BPN","BEZEQ BEN LEUMI","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
"27369","One Off Patch","REL7","14:00 (PT)","HCM","Testing Complete","UBF","Toshiba Medical Systems","Applying April 2014 vertex update across all ERP/GSI/HCM   EMEA   Production Pods.","13:00 (PT)",".25","25-Apr-2014 13:00","25-Apr-2014 13:12","0h:12m","25-Apr-2014 13:17","25-Apr-2014 13:17","25-APR-2014 13:00","25-APR-2014 13:12","-"
